parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
0,-0.2834143977292569,-1.8081443604444243,-1.0035645245088427,-1.0591677562001556,0.16234151431052543,-1.4804473292804425,-1.1144719883222716,0.36961994300472256,-0.185882912346129,-1.0414602549971936,-1.0159023234302806,-0.02846526677220496,1.3115103292765022,2.279699358863757,-1.9821084966084526,0.5921795903234065,-0.38123947351125614,1.0072267916463915,0.7591815225606234,1.3139683289520825,-1.2658604415009598,Y,-0.01680108144050399,0.08354449589054777,-2.058588330275461,-0.22206119538352403,0.746877018618358,-1.1271276989308787,1.1985547559441219,-1.8849842272374877,0.27302859318484307,0100,0.7525570076147798,LARS,-1.376040224144732,-2.028411156712818,0.5437303767876447,-1.0553193780781227,1.9665765968777598,1.767007442500201,-0.47517812206102267,-0.4893130557325294,-0.3417688597259192,-0.030946246236488523,-0.3473142466647568,-0.5571053082175161,1.023120092186627,0.6369346138861961,true,0.9505116256041363,-1.8223773853215242,-0.8243799934691267,2.545272163753984,-1.2323441238055604,Y,0.9641073078420745,-1.0967705568689181
1,-0.752706707328555,-0.10129403629263761,0.82211719722592,0.8020327092096299,-0.9887895593857213,-0.7086784011668495,-1.1800555670491046,-0.10984245121007133,2.21108674167197,0.4409085372636894,-0.5507268650083943,-0.5933740744721341,0.9240732548668754,0.5757918522879142,-0.5479550565678598,0.20024176888252704,0.20941576024930875,0.4823156849479075,-0.022253309584245522,0.341626963045707,1.1905017244887754,Y,-0.33515945042720796,-0.4573868111647174,-0.05441096888605868,1.4906434652165155,-0.7553459920869969,-0.7151093978086763,0.7151567187900719,-0.1382102949553376,0.5264255403938444,0100,0.2862037429846747,LARS,0.1570550358182579,1.9697952308913533,0.3069193733790983,-0.4533429573161765,0.8898510125139348,-0.5349650520784749,0.5262187493334899,-0.5247522154931729,-0.596748227325246,-1.1590221776812217,0.3762629971773919,1.3450750409817422,0.060557989617030475,-0.7509239653632122,true,1.6122760651288965,-0.04920590410598699,-2.0203467598377607,-1.1511317640397034,-0.5430949212637417,Y,-1.4330308132778535,-1.3997742513548208
2,-0.8769911588390025,-1.8844248225243079,0.7141312247032193,0.4404897247606705,-0.6813890428175934,1.5994640562377918,0.7766430074461111,-0.30769764250483905,-0.3439619236205895,1.096697192111422,-1.2018823363666464,-0.0203997027480993,-0.646042997837413,1.0460309753945332,-0.32686235749906606,-1.667167892627393,0.5322693864256267,0.3604011934109357,-0.5863905455093661,1.5566864893502215,0.6596360209362353,Y,1.337443216540243,-0.9992103321105429,-2.2956124978051022,1.1268545539269739,-1.484477608365301,0.4028084415149115,-1.6535364113824018,-0.407049746894373,-1.1554367530445506,0100,-1.6345684936448817,LARS,-0.1283963050736303,-0.8767998453587321,-0.6707536275921963,-0.9319640442728001,0.3167235866489988,-1.065549933090117,0.046325375121520046,-1.014658782576246,1.7618012425336391,0.41064452437222,-0.32587218913678834,-0.7191361782284341,1.8813792716086675,-0.12517009120144046,true,0.33076416445711937,-0.8946565220815411,-0.3395614582768711,-0.1382720320215015,-0.7170491114207084,Y,-1.692974628698415,0.8478958970276839
3,-1.225004902112778,1.5547911400060446,1.045335156900966,-0.6272569632196947,1.4539238384184785,-0.03379096354193481,-1.8644607171116543,1.9372172207460523,-0.19194199778770624,0.6996761786128963,0.257463081144001,2.217780080387683,0.45027866742272826,0.054030276987669754,-1.1612132234145682,-1.0588881109671917,-0.09584381640139039,1.3054240535033528,0.3043995712179547,-0.6982049636225238,-0.7491427447476441,Y,1.0946939144323322,-0.31933668075391014,0.2207336364575695,0.2941075549698528,-1.204257338185199,0.854344250511008,-0.07348002926779242,2.1088882840749275,0.22978591044402216,0100,-1.3733553262955318,LARS,1.809763422337986,0.9263323342651283,-0.09895980011482355,-0.2912982595784008,1.2517080291794551,0.058036244239607154,0.964331967671186,0.8577757844421168,1.9936993955539273,1.7856670826765462,0.7357593472664037,0.10559632197865736,0.006116621871404367,-0.5594653003539634,true,-0.47334813633215156,0.7415187077074347,-1.379574830444225,-0.264979709498772,0.37848066127256125,Y,-0.6353018362700986,0.12920405212532868
4,-0.6503379496413453,-0.1179784271912279,0.15276883883776365,0.46926691206620796,0.9254891828337396,0.25486754181535914,-0.801196410386534,-0.32333578631991744,-0.9302514204421212,-1.049485411650678,0.7278049468790373,0.21352596908223087,0.1358740865813074,0.5372526598913733,-0.34797992455498494,-0.35592364326782744,-0.9642956485239013,-2.3720467373674685,0.578095580833411,-1.0446341012509117,-0.45305051658909723,Y,0.22744172421141848,2.5698504979612213,1.8405827263814678,0.9269547130469572,1.6263389333441203,0.2849637935406482,-2.034394175735594,1.3246685263983966,-0.5148583162533262,0100,-0.6872278639294236,LARS,0.3973559573222929,-0.47874955868790614,-1.0194934896740069,0.04813422651437845,0.7651215129697021,0.34578937774152574,-1.7587470383354347,1.455434663807254,1.2961306737942475,1.2812284517329,-0.04540881267146986,-0.4672608594930168,1.3237375320930262,-0.5596143224586114,true,-0.7724239617415893,-0.2020049958447109,1.6938883439936905,0.7097039736413286,-0.1995383937289531,Y,-0.47804116803952235,0.6058046801487986
5,-0.8309520499794579,-0.22675366686888165,-0.24134929719378767,-1.0877062477498696,-1.838789750731002,0.9034343888022802,0.9563530015535355,-1.0050232073116299,-0.4610375087313395,0.30441952694108865,0.029283000743280076,-0.03768448302307518,-0.11496791116549696,0.6197657991962765,-1.4450847957021793,0.28982010230802924,1.3400065409109851,-0.8447851684737636,0.730727637174608,0.6330735111191561,-1.7411229775936372,Y,1.803089707283372,-0.6776974291985374,-0.26942869619571225,0.7671969825575425,1.5166636240038365,-0.9469492879079232,-0.5483594105732671,-0.342186730369103,0.6737934147696185,0100,1.3827691823109791,LARS,1.3558141695121306,0.3395648127785647,0.15080580301938232,0.6341471940529773,-0.41058656413059863,0.895235905049582,-0.5246686603698737,1.9776915064708749,-0.6485825418489852,-1.079937429318403,-2.4937785054741943,0.47142800834602844,0.8305519100892897,0.6718331209211941,true,1.9066119682803813,-0.6941993001046131,0.1528114643281725,-0.21576911477139368,-0.6833569312069135,Y,1.1917754346494047,1.5557427659872063
6,-2.0608142592847893,-0.6639674985063141,-1.0693326100100575,0.5753935259959698,1.3716738361270726,0.038660068345830446,0.36242714852938307,-1.0772467548222284,1.3803415886699268,0.4022904666486907,1.0902499630359286,-0.845542277122591,-1.3911999134258437,0.42295034337855547,2.200283251272269,0.5177746653738721,0.21130377916411658,-0.5249791609746605,0.1861270885851643,-0.7615002500083465,0.6037371009963463,Y,-0.25292918592793534,0.29141215873920273,1.0523706789586502,1.3644544858318353,1.97539741631157,0.6598417848117794,0.9322314350261233,0.7750683752900693,1.005403044774473,0100,-1.1312157428521998,LARS,-1.215083427379273,0.35820200726474855,0.8176623425720603,2.388634929692728,0.5919785180042157,1.9369261524250005,0.43214519044866184,-0.3444728641686676,0.31950674720794264,-0.3724162013890191,-0.7044356342137356,-1.2251323285386384,-0.5518017559298032,0.4041711374679036,true,-0.031758808171229926,0.43528593915237407,0.3675833031236247,0.6677670954665954,1.5527338878116226,Y,1.3796837077875106,0.2017166252753844
7,-1.3863945147825354,-0.6488584851739391,-1.0278309956772722,-1.8917315975433757,-1.038779562333209,0.8434699747015304,0.537831795785515,-0.005983163268675262,-0.24802543100683166,0.019168022877842316,-1.5176789018823373,-1.010045703369678,-0.8623649211457161,-1.2187804179939368,-1.6392982068404458,0.2659521076803305,-1.3144695147148229,0.06199978757305375,0.18087544317733265,0.9549726020053176,-0.5323558707832154,Y,-0.2098940257048346,0.7286272813438774,-0.344272377737068,-0.14954560385052137,0.236655594598451,-1.2844166944813964,0.9404231086697634,0.365182381360196,0.5771061371141583,0100,-1.6464409853642228,LARS,-1.8009528198661626,-0.4502313255853017,0.9189108319698253,0.8504847799198467,0.5043836852304506,0.8500784390290571,0.725430665360208,-1.7821298852706857,-0.7638155790239558,0.4808622585245443,-0.16964439128046246,-0.7969591217413542,-1.6675626279837061,0.7724495342854732,true,2.358819241598431,1.1555544296491254,1.3217433992050973,-0.5381622295160532,-0.8520967809788234,Y,2.124511743853229,-2.340015637758607
8,-0.5037871326296026,-0.24344247638018077,0.7738189059942608,-2.415504970830874,-1.0168546077853944,-1.2114769856758998,-1.2667018799281102,0.7892314369946352,1.0421206444776643,0.5168406684760231,-1.3273627161000412,0.016687762461843864,-0.25760606232486705,-0.2799972585308315,-0.6780589248030048,0.2416429438513772,0.6179586544773042,0.06496282239163048,0.12989629686839382,-0.867595331084312,1.1016771261844551,Y,-2.0501281844509154,0.021431171764541908,0.8462486107027417,0.70180182020287,-2.73204833189539,-0.27810108269194384,0.08200437529909063,-0.6167759537103953,-0.9444845661944762,0100,-0.8503113394150688,LARS,0.2840089825662501,-0.49978862829683285,-0.5784661910970819,1.0073528460361316,-0.2666682026961564,0.6945138508649329,-0.020687432813243686,-1.5518925503052747,0.25887547576864894,-1.4548224652650492,0.051251021510470396,-0.9321154330130903,0.5030206955470724,-1.20337891526747,true,1.8003462814819886,-1.166852906241117,-0.3250396557633039,2.817159694209574,-0.2156378117100292,Y,-0.8305441933386165,1.0653876321771618
9,0.027689117690874416,0.5965423189458863,0.6401917514705675,-0.8103362484773301,0.17268741719631414,-0.9727449871572755,0.8690817816327774,-0.3103889539169587,-0.47000223545953346,0.0450278591427037,0.563572973395288,-0.5176587912827425,2.2070382371384145,-0.11208238647957841,-1.0620022742221373,-0.0669525424912377,-1.0703160253265636,-1.0325282214632565,0.0673349273090274,0.3166799693392611,1.1665508820275097,Y,-0.7947235943612346,-1.209786490360404,-1.7186016885997921,0.4542099942542389,0.13195966791017757,1.7225196636706077,-0.5973495490416885,0.06547764020880792,1.1758482509897858,0100,-1.2586620434312645,LARS,-0.1742287244076291,0.5860420622458332,0.6487845770012841,-1.4849137319462358,0.8085152269342577,-1.0815140021204155,-0.6059327691182739,-0.7632800668776443,-0.1707185795824777,-0.5972738035082844,-1.1218623696642354,-1.0725027761898545,-1.5113802243395873,-1.7289043863533002,true,-1.117261608278575,-0.11621377460301589,0.6687754461905147,0.6986264515967371,-1.0551736647948242,Y,1.164931513125207,0.10102268128242427
